SITE,TRANSECT,HAB_TYPE,ANNOTATOR,QUAD_N,METER_MARK,T_Q,CORAL_CODE,BITE_CATEG,CONDITION,NUMBER_BIT,OVERLAP_SC,METHOD,DEPTH,AVG_OVERLAP,CCAH,CCAR,LESP,LSCU,MACR,MCAP,MOBF,MPAT,PCOM,PDAM,PDUE,PGRA,PMAS,PMEA,PVAR,SED_SAND,SP,TUN,TURFH,TURFR,UI,UNKN,Weight,ZO,Hard coral,Other,Weights&unkown,
HAN,HAN4,AGR,DED,2,4,HAN4_Q2,PMAS,SCSP,NEW,2,1,INSITU,34.3,2.81,0.1143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4857,0.0000,0.0000,0.0000,0.0000,0.0000,0.2857,0.0000,0.0000,0.1143,0.0000,0.0000,0.4857,0.4000,0.1143,
HAN,HAN4,AGR,DED,3,7,HAN4_Q3,PMAS,EXBR,HEAL,78,2,INSITU,34.3,1.90,0.1429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2571,0.0000,0.0286,0.1714,0.0000,0.0000,0.4000,0.4286,0.1714,
HAN,HAN4,AGR,DED,3,7,HAN4_Q3,PMAS,EXCAV,HEAL,3,1,INSITU,34.3,1.90,0.1429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2571,0.0000,0.0286,0.1714,0.0000,0.0000,0.4000,0.4286,0.1714,
HAN,HAN4,AGR,DED,3,7,HAN4_Q3,PMAS,SCSP,HEAL,3,1,INSITU,34.3,1.90,0.1429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2571,0.0000,0.0286,0.1714,0.0000,0.0000,0.4000,0.4286,0.1714,
HAN,HAN4,AGR,DED,3,7,HAN4_Q3,PMAS,SCSP,NEW,3,1,INSITU,34.3,1.90,0.1429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2571,0.0000,0.0286,0.1714,0.0000,0.0000,0.4000,0.4286,0.1714,
HAN,HAN4,AGR,DED,4,10,HAN4_Q4,PMAS,EXBR,HEAL,32,1,INSITU,34.3,1.00,0.1143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.2571,0.0000,0.0000,0.0000,0.0000,0.0000,0.5143,0.0000,0.0571,0.0286,0.0000,0.0000,0.2857,0.6857,0.0286,
HAN,HAN4,AGR,DED,5,13,HAN4_Q5,PCOM,EXCAV,HEAL,2,1,INSITU,34.3,1.00,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2857,0.0000,0.0286,0.0571,0.0000,0.0000,0.6000,0.3429,0.0571,
HAN,HAN4,AGR,DED,5,13,HAN4_Q5,PMAS,EXBR,HEAL,27,1,INSITU,34.3,1.00,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2857,0.0000,0.0286,0.0571,0.0000,0.0000,0.6000,0.3429,0.0571,
HAN,HAN4,AGR,DED,5,13,HAN4_Q5,PMEA,EXCAV,NEW,2,1,INSITU,34.3,1.00,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2857,0.0000,0.0286,0.0571,0.0000,0.0000,0.6000,0.3429,0.0571,
HAN,HAN4,AGR,DED,5,13,HAN4_Q5,PMEA,SCRAP,HEAL,1,1,INSITU,34.3,1.00,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2857,0.0000,0.0286,0.0571,0.0000,0.0000,0.6000,0.3429,0.0571,
HAN,HAN4,AGR,DED,6,16,HAN4_Q6,PCOM,EXBR,HEAL,1,1,INSITU,34.3,1.84,0.1714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5143,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.1143,0.0000,0.0000,0.5143,0.3714,0.1143,
HAN,HAN4,AGR,DED,6,16,HAN4_Q6,PCOM,EXCAV,HEAL,1,1,INSITU,34.3,1.84,0.1714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5143,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.1143,0.0000,0.0000,0.5143,0.3714,0.1143,
HAN,HAN4,AGR,DED,6,16,HAN4_Q6,PCOM,SCSP,HEAL,2,1,INSITU,34.3,1.84,0.1714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5143,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.1143,0.0000,0.0000,0.5143,0.3714,0.1143,
HAN,HAN4,AGR,DED,6,16,HAN4_Q6,PCOM,SCSP,NEW,2,1,INSITU,34.3,1.84,0.1714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5143,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.1143,0.0000,0.0000,0.5143,0.3714,0.1143,
HAN,HAN4,AGR,DED,6,16,HAN4_Q6,PMAS,EXBR,HEAL,37,2,INSITU,34.3,1.84,0.1714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5143,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.1143,0.0000,0.0000,0.5143,0.3714,0.1143,
HAN,HAN4,AGR,DED,6,16,HAN4_Q6,PMAS,SCSP,NEW,1,1,INSITU,34.3,1.84,0.1714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5143,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.1143,0.0000,0.0000,0.5143,0.3714,0.1143,
HAN,HAN4,AGR,DED,7,19,HAN4_Q7,PCOM,EXBR,HEAL,2,1,INSITU,34.3,2.63,0.1714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.6286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0571,0.0286,0.0000,0.0000,0.6571,0.3143,0.0286,
HAN,HAN4,AGR,DED,7,19,HAN4_Q7,PMAS,EXBR,HEAL,80,3,INSITU,34.3,2.63,0.1714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.6286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0571,0.0286,0.0000,0.0000,0.6571,0.3143,0.0286,
HAN,HAN4,AGR,DED,7,19,HAN4_Q7,PMAS,SCSP,HEAL,14,1,INSITU,34.3,2.63,0.1714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.6286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0571,0.0286,0.0000,0.0000,0.6571,0.3143,0.0286,
HAN,HAN4,AGR,DED,7,19,HAN4_Q7,PMAS,SCSP,NEW,2,1,INSITU,34.3,2.63,0.1714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.6286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0571,0.0286,0.0000,0.0000,0.6571,0.3143,0.0286,
KAH,KAH1,PAV,DED,1,1,KAH1_Q1,NONE,NONE,NONE,0,0,INSITU,24.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2571,0.0000,0.0000,0.7429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,
KAH,KAH1,PAV,DED,2,4,KAH1_Q2,PMAS,EXCAV,HEAL,1,1,INSITU,24.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1429,0.0000,0.0000,0.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.9429,0.0000,
KAH,KAH1,PAV,DED,2,4,KAH1_Q2,PMAS,SCRAP,NEW,1,1,INSITU,24.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1429,0.0000,0.0000,0.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.9429,0.0000,
KAH,KAH1,PAV,DED,2,4,KAH1_Q2,PMEA,EXCAV,HEAL,1,1,INSITU,24.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1429,0.0000,0.0000,0.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.9429,0.0000,
KAH,KAH1,PAV,DED,3,7,KAH1_Q3,PMAS,EXCAV,HEAL,3,1,INSITU,24.0,1.00,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1429,0.0000,0.0000,0.1143,0.0000,0.0000,0.6571,0.0000,0.0571,0.0000,0.0000,0.0000,0.1714,0.8286,0.0000,
KAH,KAH1,PAV,DED,3,7,KAH1_Q3,PMAS,SCSP,HEAL,1,1,INSITU,24.0,1.00,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1429,0.0000,0.0000,0.1143,0.0000,0.0000,0.6571,0.0000,0.0571,0.0000,0.0000,0.0000,0.1714,0.8286,0.0000,
KAH,KAH1,PAV,DED,3,7,KAH1_Q3,PMEA,SCRAP,NEW,5,1,INSITU,24.0,1.00,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1429,0.0000,0.0000,0.1143,0.0000,0.0000,0.6571,0.0000,0.0571,0.0000,0.0000,0.0000,0.1714,0.8286,0.0000,
KAH,KAH1,PAV,DED,4,10,KAH1_Q4,PMAS,SCSP,HEAL,1,1,INSITU,24.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.1429,0.0000,0.0000,0.7143,0.0286,0.0000,0.0000,0.0000,0.0000,0.1143,0.8857,0.0000,
KAH,KAH1,PAV,DED,4,10,KAH1_Q4,PMEA,SCRAP,NEW,4,1,INSITU,24.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.1429,0.0000,0.0000,0.7143,0.0286,0.0000,0.0000,0.0000,0.0000,0.1143,0.8857,0.0000,
KAH,KAH1,PAV,DED,5,13,KAH1_Q5,PMAS,EXCAV,HEAL,3,1,INSITU,24.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1429,0.0000,0.0000,0.8286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.9714,0.0000,
KAH,KAH1,PAV,DED,6,16,KAH1_Q6,PMAS,EXCAV,NEW,1,1,INSITU,24.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3429,0.0000,0.0000,0.6000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0286,0.9714,0.0000,
KAH,KAH1,PAV,DED,7,19,KAH1_Q7,PMEA,EXCAV,NEW,1,1,INSITU,24.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3429,0.0000,0.0000,0.6571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,
KAH,KAH2,PAV,DED,1,1,KAH2_Q1,PMAS,EXBR,NEW,1,1,INSITU,12.0,1.77,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1714,0.0286,0.0000,0.0000,0.0000,0.0000,0.7429,0.0000,0.0000,0.0286,0.0000,0.0000,0.2286,0.7429,0.0286,
KAH,KAH2,PAV,DED,1,1,KAH2_Q1,PMAS,SCSP,HEAL,24,2,INSITU,12.0,1.77,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1714,0.0286,0.0000,0.0000,0.0000,0.0000,0.7429,0.0000,0.0000,0.0286,0.0000,0.0000,0.2286,0.7429,0.0286,
KAH,KAH2,PAV,DED,1,1,KAH2_Q1,PMEA,SCRAP,HEAL,6,1,INSITU,12.0,1.77,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1714,0.0286,0.0000,0.0000,0.0000,0.0000,0.7429,0.0000,0.0000,0.0286,0.0000,0.0000,0.2286,0.7429,0.0286,
KAH,KAH2,PAV,DED,2,4,KAH2_Q2,PMAS,EXCAV,HEAL,1,1,INSITU,12.0,1.00,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0286,0.0000,0.0000,0.8857,0.0000,0.0286,0.0000,0.0000,0.0000,0.0571,0.9429,0.0000,
KAH,KAH2,PAV,DED,2,4,KAH2_Q2,PMAS,EXCAV,HEAL,1,1,INSITU,12.0,1.00,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0286,0.0000,0.0000,0.8857,0.0000,0.0286,0.0000,0.0000,0.0000,0.0571,0.9429,0.0000,
KAH,KAH2,PAV,DED,3,7,KAH2_Q3,PMAS,EXBR,HEAL,9,1,INSITU,12.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1429,0.0000,0.0000,0.0571,0.0000,0.0000,0.7714,0.0000,0.0286,0.0000,0.0000,0.0000,0.1429,0.8571,0.0000,
KAH,KAH2,PAV,DED,3,7,KAH2_Q3,PMAS,EXBR,NEW,1,1,INSITU,12.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1429,0.0000,0.0000,0.0571,0.0000,0.0000,0.7714,0.0000,0.0286,0.0000,0.0000,0.0000,0.1429,0.8571,0.0000,
KAH,KAH2,PAV,DED,3,7,KAH2_Q3,PMAS,EXCAV,NEW,1,1,INSITU,12.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1429,0.0000,0.0000,0.0571,0.0000,0.0000,0.7714,0.0000,0.0286,0.0000,0.0000,0.0000,0.1429,0.8571,0.0000,
KAH,KAH2,PAV,DED,3,7,KAH2_Q3,PMEA,SCRAP,HEAL,2,1,INSITU,12.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1429,0.0000,0.0000,0.0571,0.0000,0.0000,0.7714,0.0000,0.0286,0.0000,0.0000,0.0000,0.1429,0.8571,0.0000,
KAH,KAH2,PAV,DED,4,10,KAH2_Q4,PMAS,EXBR,HEAL,6,1,INSITU,12.0,1.63,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0286,0.0000,0.0286,0.0000,0.0000,0.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1714,0.8286,0.0000,
KAH,KAH2,PAV,DED,4,10,KAH2_Q4,PMAS,EXBR,NEW,2,1,INSITU,12.0,1.63,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0286,0.0000,0.0286,0.0000,0.0000,0.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1714,0.8286,0.0000,
KAH,KAH2,PAV,DED,4,10,KAH2_Q4,PMAS,EXCAV,HEAL,1,1,INSITU,12.0,1.63,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0286,0.0000,0.0286,0.0000,0.0000,0.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1714,0.8286,0.0000,
KAH,KAH2,PAV,DED,4,10,KAH2_Q4,PMAS,EXCAV,NEW,1,1,INSITU,12.0,1.63,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0286,0.0000,0.0286,0.0000,0.0000,0.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1714,0.8286,0.0000,
KAH,KAH2,PAV,DED,4,10,KAH2_Q4,PMAS,SCSP,HEAL,1,1,INSITU,12.0,1.63,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0286,0.0000,0.0286,0.0000,0.0000,0.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1714,0.8286,0.0000,
KAH,KAH2,PAV,DED,4,10,KAH2_Q4,PMAS,SCSP,NEW,2,1,INSITU,12.0,1.63,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0286,0.0000,0.0286,0.0000,0.0000,0.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1714,0.8286,0.0000,
KAH,KAH2,PAV,DED,4,10,KAH2_Q4,PMEA,EXCAV,NEW,1,1,INSITU,12.0,1.63,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0286,0.0000,0.0286,0.0000,0.0000,0.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1714,0.8286,0.0000,
KAH,KAH2,PAV,DED,4,10,KAH2_Q4,PMEA,SCRAP,HEAL,12,2,INSITU,12.0,1.63,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0286,0.0000,0.0286,0.0000,0.0000,0.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1714,0.8286,0.0000,
KAH,KAH2,PAV,DED,4,10,KAH2_Q4,PMEA,SCRAP,NEW,12,2,INSITU,12.0,1.63,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0286,0.0000,0.0286,0.0000,0.0000,0.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1714,0.8286,0.0000,
KAH,KAH2,PAV,DED,5,13,KAH2_Q5,PMAS,EXCAV,HEAL,3,1,INSITU,12.0,1.60,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9143,0.0000,0.0286,0.0000,0.0000,0.0000,0.0571,0.9429,0.0000,
KAH,KAH2,PAV,DED,5,13,KAH2_Q5,PMAS,EXCAV,NEW,1,1,INSITU,12.0,1.60,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9143,0.0000,0.0286,0.0000,0.0000,0.0000,0.0571,0.9429,0.0000,
KAH,KAH2,PAV,DED,5,13,KAH2_Q5,PMAS,SCSP,HEAL,5,2,INSITU,12.0,1.60,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9143,0.0000,0.0286,0.0000,0.0000,0.0000,0.0571,0.9429,0.0000,
KAH,KAH2,PAV,DED,5,13,KAH2_Q5,PMAS,SCSP,NEW,1,2,INSITU,12.0,1.60,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9143,0.0000,0.0286,0.0000,0.0000,0.0000,0.0571,0.9429,0.0000,
KAH,KAH2,PAV,DED,6,16,KAH2_Q6,MPAT,EXBR,HEAL,4,1,INSITU,12.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0286,0.0571,0.0000,0.0857,0.0000,0.0000,0.7429,0.0000,0.0000,0.0286,0.0000,0.0000,0.1429,0.8286,0.0286,
KAH,KAH2,PAV,DED,6,16,KAH2_Q6,PMEA,EXCAV,NEW,1,1,INSITU,12.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0286,0.0571,0.0000,0.0857,0.0000,0.0000,0.7429,0.0000,0.0000,0.0286,0.0000,0.0000,0.1429,0.8286,0.0286,
KAH,KAH2,PAV,DED,6,16,KAH2_Q6,PMEA,SCRAP,NEW,8,1,INSITU,12.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0286,0.0571,0.0000,0.0857,0.0000,0.0000,0.7429,0.0000,0.0000,0.0286,0.0000,0.0000,0.1429,0.8286,0.0286,
KAH,KAH2,PAV,DED,7,19,KAH2_Q7,PMAS,EXBR,HEAL,4,2,INSITU,12.0,1.44,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.8857,0.0000,0.0000,0.0000,0.0286,0.0000,0.0286,0.9429,0.0286,
KAH,KAH2,PAV,DED,7,19,KAH2_Q7,PMEA,SCRAP,HEAL,5,1,INSITU,12.0,1.44,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.8857,0.0000,0.0000,0.0000,0.0286,0.0000,0.0286,0.9429,0.0286,
KAH,KAH3,PAV,DED,1,1,KAH3_Q1,NONE,NONE,NONE,0,0,INSITU,20.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9429,0.0000,0.0000,0.0286,0.0000,0.0000,0.0286,0.9429,0.0286,
KAH,KAH3,PAV,DED,2,4,KAH3_Q2,PMAS,EXBR,HEAL,2,1,INSITU,20.0,1.75,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0286,0.0286,0.0000,0.1429,0.0000,0.0000,0.7429,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.8857,0.0000,
KAH,KAH3,PAV,DED,2,4,KAH3_Q2,PMAS,EXCAV,HEAL,1,1,INSITU,20.0,1.75,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0286,0.0286,0.0000,0.1429,0.0000,0.0000,0.7429,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.8857,0.0000,
KAH,KAH3,PAV,DED,2,4,KAH3_Q2,PMEA,EXCAV,NEW,6,1,INSITU,20.0,1.75,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0286,0.0286,0.0000,0.1429,0.0000,0.0000,0.7429,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.8857,0.0000,
KAH,KAH3,PAV,DED,2,4,KAH3_Q2,PMEA,SCRAP,NEW,27,2,INSITU,20.0,1.75,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0286,0.0286,0.0000,0.1429,0.0000,0.0000,0.7429,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.8857,0.0000,
KAH,KAH3,PAV,DED,3,7,KAH3_Q3,PMAS,EXCAV,HEAL,2,1,INSITU,20.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0286,0.0000,0.0000,0.9429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.9714,0.0000,
KAH,KAH3,PAV,DED,4,10,KAH3_Q4,PMAS,SCSP,HEAL,1,1,INSITU,20.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2571,0.0000,0.0000,0.7429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,
KAH,KAH3,PAV,DED,4,10,KAH3_Q4,PMEA,SCRAP,NEW,1,1,INSITU,20.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2571,0.0000,0.0000,0.7429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,
KAH,KAH3,PAV,DED,5,13,KAH3_Q5,NONE,NONE,NONE,0,0,INSITU,20.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.7714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.9714,0.0000,
KAH,KAH3,PAV,DED,6,16,KAH3_Q6,PMAS,EXCAV,HEAL,1,1,INSITU,20.0,1.00,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.7429,0.0286,0.0000,0.0000,0.0000,0.0000,0.0286,0.9714,0.0000,
